product_id,product,category,outcome,problem_space,anchor_terms,event_year,signal_id,signal_type,year,query,signal_volume,sample_count,raw_path,status
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,06,Alternative Seeking,2020,cursor ai alternative,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_06_alternative-seeking_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,06,Alternative Seeking,2021,cursor ai alternative,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_06_alternative-seeking_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,06,Alternative Seeking,2022,cursor ai alternative,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_06_alternative-seeking_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,06,Alternative Seeking,2023,cursor ai alternative,4,4,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_06_alternative-seeking_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,06,Alternative Seeking,2024,cursor ai alternative,15,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_06_alternative-seeking_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,06,Alternative Seeking,2025,cursor ai alternative,72,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_06_alternative-seeking_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,06,Alternative Seeking,2026,cursor ai alternative,46,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_06_alternative-seeking_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2018,cursor ai vendor,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2019,cursor ai vendor,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2020,cursor ai vendor,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2021,cursor ai vendor,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2022,cursor ai vendor,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2023,cursor ai vendor,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2024,cursor ai vendor,2,2,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2025,cursor ai vendor,40,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,07,Vendor / Provider Search,2026,cursor ai vendor,44,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_07_vendor-provider-search_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2018,cursor ai pricing,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2019,cursor ai pricing,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2020,cursor ai pricing,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2021,cursor ai pricing,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2022,cursor ai pricing,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2023,cursor ai pricing,3,3,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2024,cursor ai pricing,5,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2025,cursor ai pricing,73,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,08,Pricing / Quote,2026,cursor ai pricing,61,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_08_pricing-quote_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2018,cursor ai should I buy,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2019,cursor ai should I buy,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2020,cursor ai should I buy,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2021,cursor ai should I buy,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2022,cursor ai should I buy,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2023,cursor ai should I buy,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2024,cursor ai should I buy,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2025,cursor ai should I buy,9,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,09,Purchase Intent,2026,cursor ai should I buy,9,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_09_purchase-intent_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2018,cursor ai bought,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2019,cursor ai bought,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2020,cursor ai bought,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2021,cursor ai bought,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2022,cursor ai bought,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2023,cursor ai bought,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2024,cursor ai bought,3,3,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2025,cursor ai bought,11,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,10,Purchase,2026,cursor ai bought,23,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_10_purchase_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2018,cursor ai trial,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2019,cursor ai trial,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2020,cursor ai trial,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2021,cursor ai trial,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2022,cursor ai trial,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2023,cursor ai trial,2,2,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2024,cursor ai trial,14,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2025,cursor ai trial,66,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,11,Trial,2026,cursor ai trial,92,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_11_trial_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2018,cursor ai install,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2019,cursor ai install,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2020,cursor ai install,2,2,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2021,cursor ai install,6,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2022,cursor ai install,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2023,cursor ai install,3,3,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2024,cursor ai install,17,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2025,cursor ai install,120,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,12,Installation / Onboarding,2026,cursor ai install,282,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_12_installation-onboarding_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2018,cursor ai using,4,4,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2019,cursor ai using,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2020,cursor ai using,5,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2021,cursor ai using,7,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2022,cursor ai using,4,4,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2023,cursor ai using,26,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2024,cursor ai using,185,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2025,cursor ai using,837,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,13,Usage,2026,cursor ai using,529,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_13_usage_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2018,cursor ai not working,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2019,cursor ai not working,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2020,cursor ai not working,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2021,cursor ai not working,3,3,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2022,cursor ai not working,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2023,cursor ai not working,10,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2024,cursor ai not working,43,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2025,cursor ai not working,176,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,14,Failure / Friction,2026,cursor ai not working,149,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_14_failure-friction_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2018,cursor ai support,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2019,cursor ai support,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2020,cursor ai support,2,2,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2021,cursor ai support,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2022,cursor ai support,1,1,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2023,cursor ai support,14,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2024,cursor ai support,44,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2024.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2025,cursor ai support,301,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2025.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,15,Support,2026,cursor ai support,256,5,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_15_support_2026.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,16,Dissatisfaction,2018,cursor ai disappointed,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_16_dissatisfaction_2018.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,16,Dissatisfaction,2019,cursor ai disappointed,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_16_dissatisfaction_2019.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,16,Dissatisfaction,2020,cursor ai disappointed,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_16_dissatisfaction_2020.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,16,Dissatisfaction,2021,cursor ai disappointed,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_16_dissatisfaction_2021.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,16,Dissatisfaction,2022,cursor ai disappointed,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_16_dissatisfaction_2022.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,16,Dissatisfaction,2023,cursor ai disappointed,0,0,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_16_dissatisfaction_2023.json,ok_cached
ai_cursor,Cursor,AI Products,Success/Growing,AI code editor,cursor ai|cursor editor,2023,16,Dissatisfaction,2024,cursor ai disappointed,2,2,E:\AIHardware\假设验证研究\product_lifecycle_behavior_signal_research\raw\hn_algolia\ai-products\ai_cursor\signal_16_dissatisfaction_2024.json,ok_cached
