product_id,product,category,outcome,problem_space,signal_id,signal_type,signal_volume,signal_growth,signal_acceleration,first_seen,peak_time,purchase_growth,usage_growth,replacement_growth,repeat_purchase_growth,lead_time_to_purchase_signal_years,correlation_same_year_to_outcome,correlation_lead1_to_outcome,data_window,data_quality_note
hardware_nas,NAS,Hardware,Success/Niche,network attached storage,01,Problem Recognition,87,4.0,9,2019,2025,2.9,1.404,2.25,2.5,0,0.694,-0.04,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,04,Solution Discovery,598,1.614,40,2018,2025,0.818,1.506,3.667,1.5,0,0.845,0.044,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,05,Comparison,81,1.353,5,2018,2022,0.818,1.506,3.667,1.5,0,0.515,0.014,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,06,Alternative Seeking,88,1.056,4,2018,2022,0.818,1.506,3.667,1.5,0,0.465,0.585,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,07,Vendor / Provider Search,72,1.846,7,2018,2021,0.818,1.506,3.667,1.5,0,0.017,0.112,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,08,Pricing / Quote,60,2.75,6,2018,2025,0.818,1.506,3.667,1.5,0,0.613,0.176,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,09,Purchase Intent,34,0.444,5,2018,2022,0.818,1.506,3.667,1.5,0,0.544,0.253,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,10,Purchase,58,0.818,5,2018,2022,0.818,1.506,3.667,1.5,0,0.608,0.726,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,11,Trial,75,1.917,4,2018,2023,0.818,1.506,3.667,1.5,0,0.577,0.206,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,12,Installation / Onboarding,83,1.692,6,2018,2023,0.818,1.506,3.667,1.5,0,0.572,0.009,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,13,Usage,528,1.506,25,2018,2025,0.818,1.506,3.667,1.5,0,0.982,0.26,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,14,Failure / Friction,299,1.157,24,2018,2022,0.818,1.506,3.667,1.5,0,0.529,0.491,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,15,Support,293,1.245,15,2018,2021,0.818,1.506,3.667,1.5,0,0.898,0.383,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,16,Dissatisfaction,6,2.5,3,2021,2021,0.818,1.506,3.667,1.5,-3,0.506,0.073,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,17,Replacement,27,3.667,2,2020,2024,0.818,1.506,3.667,1.5,-2,0.657,0.538,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,18,Switching,15,1.5,2,2021,2025,0.818,1.506,3.667,1.5,-3,0.732,-0.017,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,19,Upgrade,38,0.692,3,2018,2019,0.818,1.506,3.667,1.5,0,0.169,-0.634,2018-2026,HN public discussion proxy; not direct sales data
pro_design_agency,Design Agency,Professional Services,Service category,design services,20,Repeat Purchase,18,1.5,3,2021,2021,0.818,1.506,3.667,1.5,-3,0.648,0.222,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,01,Problem Recognition,61,2.2,5,2018,2025,1.5,1.083,0.667,1.333,,0.265,-0.352,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,02,Search,19,1.333,3,2020,2021,1.5,1.083,0.667,1.333,,0.526,0.607,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,03,Recommendation Seeking,13,0.667,2,2018,2021,1.5,1.083,0.667,1.333,,0.483,-0.273,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,04,Solution Discovery,47,0.412,13,2018,2021,1.5,1.083,0.667,1.333,,0.491,-0.051,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,05,Comparison,14,0.429,3,2019,2019,1.5,1.083,0.667,1.333,,0.176,-0.441,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,06,Alternative Seeking,19,1.5,2,2019,2023,1.5,1.083,0.667,1.333,,0.732,-0.509,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,07,Vendor / Provider Search,11,2.333,5,2021,2025,1.5,1.083,0.667,1.333,,0.428,-0.461,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,08,Pricing / Quote,10,1.2,2,2019,2019,1.5,1.083,0.667,1.333,,0.289,-0.642,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,09,Purchase Intent,8,2.0,2,2020,2020,1.5,1.083,0.667,1.333,,0.249,0.117,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,10,Purchase,4,1.5,1,,2020,1.5,1.083,0.667,1.333,,0.377,0.354,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,11,Trial,15,1.0,3,2019,2020,1.5,1.083,0.667,1.333,,0.196,-0.075,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,12,Installation / Onboarding,9,1.667,3,2023,2023,1.5,1.083,0.667,1.333,,0.102,-0.309,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,13,Usage,54,1.083,10,2018,2021,1.5,1.083,0.667,1.333,,0.944,-0.296,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,14,Failure / Friction,28,1.0,5,2018,2019,1.5,1.083,0.667,1.333,,0.115,-0.586,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,15,Support,47,0.556,6,2018,2019,1.5,1.083,0.667,1.333,,0.291,-0.579,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,16,Dissatisfaction,0,1.0,0,,2018,1.5,1.083,0.667,1.333,,,,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,17,Replacement,1,0.667,1,,2019,1.5,1.083,0.667,1.333,,0.18,-0.631,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,18,Switching,2,1.5,1,,2022,1.5,1.083,0.667,1.333,,-0.01,0.134,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,19,Upgrade,3,1.0,1,,2018,1.5,1.083,0.667,1.333,,-0.555,0.17,2018-2026,HN public discussion proxy; not direct sales data
pro_tax_preparation,Tax Preparation,Professional Services,Service category,tax filing,20,Repeat Purchase,9,1.333,3,2020,2023,1.5,1.083,0.667,1.333,,-0.125,-0.101,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,01,Problem Recognition,7275,1.015,158,2018,2021,0.83,1.226,2.263,0.95,0,0.899,0.383,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,02,Search,7145,0.943,103,2018,2020,0.83,1.226,2.263,0.95,0,0.191,0.125,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,03,Recommendation Seeking,2055,1.151,99,2018,2022,0.83,1.226,2.263,0.95,0,0.908,0.263,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,04,Solution Discovery,5023,1.473,155,2018,2025,0.83,1.226,2.263,0.95,0,0.663,-0.011,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,05,Comparison,3332,1.659,150,2018,2021,0.83,1.226,2.263,0.95,0,0.946,0.404,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,06,Alternative Seeking,2658,1.582,133,2018,2022,0.83,1.226,2.263,0.95,0,0.848,0.125,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,07,Vendor / Provider Search,1129,1.436,60,2018,2025,0.83,1.226,2.263,0.95,0,0.905,0.085,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,08,Pricing / Quote,778,1.793,32,2018,2025,0.83,1.226,2.263,0.95,0,0.479,-0.117,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,09,Purchase Intent,191,0.968,17,2018,2021,0.83,1.226,2.263,0.95,0,0.786,0.441,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,10,Purchase,674,0.83,21,2018,2022,0.83,1.226,2.263,0.95,0,0.761,0.593,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,11,Trial,546,2.358,41,2018,2026,0.83,1.226,2.263,0.95,0,-0.053,-0.099,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,12,Installation / Onboarding,9422,1.427,408,2018,2023,0.83,1.226,2.263,0.95,0,0.952,0.306,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,13,Usage,17669,1.226,523,2018,2021,0.83,1.226,2.263,0.95,0,0.998,0.388,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,14,Failure / Friction,3377,1.313,102,2018,2022,0.83,1.226,2.263,0.95,0,0.922,0.374,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,15,Support,9541,1.364,342,2018,2022,0.83,1.226,2.263,0.95,0,0.939,0.378,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,16,Dissatisfaction,175,0.468,14,2018,2023,0.83,1.226,2.263,0.95,0,0.249,-0.012,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,17,Replacement,928,2.263,55,2018,2022,0.83,1.226,2.263,0.95,0,0.906,0.128,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,18,Switching,386,2.08,23,2018,2021,0.83,1.226,2.263,0.95,0,0.719,0.408,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,19,Upgrade,2087,1.196,83,2018,2023,0.83,1.226,2.263,0.95,0,0.948,0.336,2018-2026,HN public discussion proxy; not direct sales data
dev_docker,Docker,Developer Tools,Success,containerization,20,Repeat Purchase,112,0.95,10,2018,2022,0.83,1.226,2.263,0.95,0,0.57,0.193,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,01,Problem Recognition,4053,0.769,76,2018,2021,0.564,0.688,1.135,0.6,0,0.967,0.57,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,02,Search,4799,0.743,122,2018,2021,0.564,0.688,1.135,0.6,0,0.848,0.792,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,03,Recommendation Seeking,1028,0.674,61,2018,2020,0.564,0.688,1.135,0.6,0,0.878,0.407,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,04,Solution Discovery,2902,0.968,65,2018,2022,0.564,0.688,1.135,0.6,0,0.701,0.295,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,05,Comparison,1263,0.857,58,2018,2020,0.564,0.688,1.135,0.6,0,0.902,0.503,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,06,Alternative Seeking,1138,1.091,33,2018,2022,0.564,0.688,1.135,0.6,0,0.709,-0.179,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,07,Vendor / Provider Search,965,0.725,29,2018,2022,0.564,0.688,1.135,0.6,0,0.889,0.45,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,08,Pricing / Quote,413,0.972,24,2018,2020,0.564,0.688,1.135,0.6,0,0.817,0.066,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,09,Purchase Intent,79,0.632,5,2018,2020,0.564,0.688,1.135,0.6,0,0.851,0.319,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,10,Purchase,210,0.564,8,2018,2020,0.564,0.688,1.135,0.6,0,0.896,0.665,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,11,Trial,329,1.4,31,2018,2026,0.564,0.688,1.135,0.6,0,-0.232,0.521,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,12,Installation / Onboarding,2052,0.722,136,2018,2020,0.564,0.688,1.135,0.6,0,0.83,0.431,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,13,Usage,8059,0.688,276,2018,2020,0.564,0.688,1.135,0.6,0,1.0,0.675,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,14,Failure / Friction,1720,0.93,97,2018,2022,0.564,0.688,1.135,0.6,0,0.711,0.002,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,15,Support,4470,0.844,139,2018,2020,0.564,0.688,1.135,0.6,0,0.947,0.437,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,16,Dissatisfaction,58,1.091,17,2018,2020,0.564,0.688,1.135,0.6,0,0.572,0.246,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,17,Replacement,304,1.135,11,2018,2022,0.564,0.688,1.135,0.6,0,0.68,-0.018,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,18,Switching,168,1.44,10,2018,2021,0.564,0.688,1.135,0.6,0,0.461,-0.507,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,19,Upgrade,974,0.817,57,2018,2023,0.564,0.688,1.135,0.6,0,0.746,0.006,2018-2026,HN public discussion proxy; not direct sales data
dev_kubernetes,Kubernetes,Developer Tools,Success,container orchestration,20,Repeat Purchase,48,0.6,5,2018,2018,0.564,0.688,1.135,0.6,0,0.097,0.363,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,01,Problem Recognition,652,126.333,83,2021,2026,9.667,487.5,19.5,4.0,0,0.934,0.855,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,02,Search,862,83.0,57,2021,2026,9.667,487.5,19.5,4.0,0,0.977,0.956,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,03,Recommendation Seeking,306,63.5,38,2021,2025,9.667,487.5,19.5,4.0,0,0.933,0.842,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,04,Solution Discovery,902,237.0,90,2021,2026,9.667,487.5,19.5,4.0,0,0.98,0.898,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,05,Comparison,404,100.5,39,2021,2026,9.667,487.5,19.5,4.0,0,0.969,0.907,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,06,Alternative Seeking,437,70.333,39,2021,2025,9.667,487.5,19.5,4.0,0,0.99,0.923,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,07,Vendor / Provider Search,246,58.5,21,2021,2025,9.667,487.5,19.5,4.0,0,0.986,0.915,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,08,Pricing / Quote,366,93.5,35,2020,2026,9.667,487.5,19.5,4.0,1,0.934,0.851,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,09,Purchase Intent,17,7.0,6,2024,2026,9.667,487.5,19.5,4.0,-3,0.703,0.889,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,10,Purchase,66,9.667,9,2021,2026,9.667,487.5,19.5,4.0,0,0.84,0.846,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,11,Trial,101,33.5,16,2022,2026,9.667,487.5,19.5,4.0,-1,0.86,0.792,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,12,Installation / Onboarding,290,93.5,71,2022,2026,9.667,487.5,19.5,4.0,-1,0.777,0.861,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,13,Usage,2130,487.5,172,2020,2025,9.667,487.5,19.5,4.0,1,0.999,0.925,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,14,Failure / Friction,327,80.5,39,2021,2025,9.667,487.5,19.5,4.0,0,0.993,0.888,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,15,Support,1160,277.5,127,2021,2025,9.667,487.5,19.5,4.0,0,0.996,0.901,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,16,Dissatisfaction,27,7.0,10,2020,2025,9.667,487.5,19.5,4.0,1,0.635,0.561,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,17,Replacement,63,19.5,8,2022,2026,9.667,487.5,19.5,4.0,-1,0.912,0.834,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,18,Switching,49,15.0,7,2020,2025,9.667,487.5,19.5,4.0,1,0.894,0.776,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,19,Upgrade,107,18.5,12,2021,2023,9.667,487.5,19.5,4.0,0,0.868,0.931,2018-2026,HN public discussion proxy; not direct sales data
dev_vercel,Vercel,Developer Tools,Success,frontend deployment,20,Repeat Purchase,9,4.0,4,2023,2026,9.667,487.5,19.5,4.0,-2,0.592,0.345,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,01,Problem Recognition,470,153.0,88,2022,2026,5.0,94.333,9.5,3.5,-1,0.879,0.67,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,02,Search,531,83.0,86,2022,2026,5.0,94.333,9.5,3.5,-1,0.878,0.703,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,03,Recommendation Seeking,160,22.667,15,2021,2026,5.0,94.333,9.5,3.5,0,0.954,0.906,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,04,Solution Discovery,591,87.75,57,2022,2026,5.0,94.333,9.5,3.5,-1,0.855,0.82,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,05,Comparison,245,70.5,37,2022,2025,5.0,94.333,9.5,3.5,-1,0.955,0.754,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,06,Alternative Seeking,295,50.0,24,2020,2025,5.0,94.333,9.5,3.5,1,0.9,0.924,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,07,Vendor / Provider Search,100,26.5,21,2021,2025,5.0,94.333,9.5,3.5,0,0.946,0.708,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,08,Pricing / Quote,228,62.5,36,2021,2025,5.0,94.333,9.5,3.5,0,0.935,0.773,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,09,Purchase Intent,7,2.5,1,2025,2025,5.0,94.333,9.5,3.5,-4,0.888,0.793,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,10,Purchase,19,5.0,7,2021,2024,5.0,94.333,9.5,3.5,0,0.691,0.739,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,11,Trial,73,31.0,25,2024,2025,5.0,94.333,9.5,3.5,-3,0.79,0.475,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,12,Installation / Onboarding,139,44.5,17,2022,2026,5.0,94.333,9.5,3.5,-1,0.815,0.749,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,13,Usage,1285,94.333,103,2020,2025,5.0,94.333,9.5,3.5,1,1.0,0.867,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,14,Failure / Friction,206,62.5,40,2022,2025,5.0,94.333,9.5,3.5,-1,0.919,0.701,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,15,Support,677,139.0,73,2021,2025,5.0,94.333,9.5,3.5,0,0.975,0.853,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,16,Dissatisfaction,4,1.0,2,2023,2023,5.0,94.333,9.5,3.5,-2,0.418,0.638,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,17,Replacement,39,9.5,3,2021,2026,5.0,94.333,9.5,3.5,0,0.924,0.939,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,18,Switching,26,8.5,4,2023,2025,5.0,94.333,9.5,3.5,-2,0.942,0.717,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,19,Upgrade,55,12.5,7,2021,2024,5.0,94.333,9.5,3.5,0,0.922,0.894,2018-2026,HN public discussion proxy; not direct sales data
dev_supabase,Supabase,Developer Tools,Success/Growing,developer backend platform,20,Repeat Purchase,9,3.5,3,2024,2026,5.0,94.333,9.5,3.5,-3,0.602,0.781,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,01,Problem Recognition,664,0.411,35,2018,2022,1.5,0.424,0.786,0.857,0,0.977,0.714,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,02,Search,1050,0.281,51,2018,2022,1.5,0.424,0.786,0.857,0,0.949,0.699,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,03,Recommendation Seeking,375,0.458,23,2018,2022,1.5,0.424,0.786,0.857,0,0.897,0.373,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,04,Solution Discovery,941,0.524,37,2018,2022,1.5,0.424,0.786,0.857,0,0.973,0.642,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,05,Comparison,273,0.707,38,2018,2022,1.5,0.424,0.786,0.857,0,0.883,0.173,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,06,Alternative Seeking,605,1.206,154,2018,2022,1.5,0.424,0.786,0.857,0,0.718,-0.086,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,07,Vendor / Provider Search,212,0.359,18,2018,2019,1.5,0.424,0.786,0.857,0,0.73,0.789,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,08,Pricing / Quote,375,1.041,51,2018,2022,1.5,0.424,0.786,0.857,0,0.841,0.197,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,09,Purchase Intent,25,0.75,12,2019,2022,1.5,0.424,0.786,0.857,-1,0.78,0.043,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,10,Purchase,97,1.5,18,2018,2022,1.5,0.424,0.786,0.857,0,0.621,-0.119,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,11,Trial,71,0.667,11,2018,2021,1.5,0.424,0.786,0.857,0,0.762,0.616,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,12,Installation / Onboarding,301,0.416,18,2018,2021,1.5,0.424,0.786,0.857,0,0.912,0.878,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,13,Usage,1871,0.424,65,2018,2022,1.5,0.424,0.786,0.857,0,0.994,0.685,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,14,Failure / Friction,307,0.494,30,2018,2022,1.5,0.424,0.786,0.857,0,0.927,0.406,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,15,Support,1089,0.395,113,2018,2022,1.5,0.424,0.786,0.857,0,0.968,0.45,2018-2026,HN public discussion proxy; not direct sales data
dev_heroku,Heroku,Developer Tools,Stagnant/Declined,PaaS deployment,16,Dissatisfaction,22,0.333,7,2019,2022,1.5,0.424,0.786,0.857,-1,0.676,0.015,2018-2026,HN public discussion proxy; not direct sales data
